Country,iso_a3,currency_code,local_price,dollar_ex,dollar_price,dollar_ppp,GDP_bigmac,dollar_valuation,euro_valuation,sterling_valuation,yen_valuation,yuan_valuation,dollar_adj_valuation,euro_adj_valuation,sterling_adj_valuation,yen_adj_valuation,yuan_adj_valuation,Year
Azerbaijan,AZE,AZN,5.95,1.7025,3.49486049926579,1.0663082437276,12471.441610084,-37.368,-39.966,-35.173,10.344,-0.1369999999999999,-23.425,-33.953,-26.977,26.656,2.109,2023
Bahrain,BHR,BHD,1.7,0.37695,4.50988194720785,0.3046594982078851,35521.5907058824,-19.178,-22.53,-16.345000000000002,42.392,28.866000000000003,-8.444,-21.032,-12.691,51.434000000000005,22.086,2023
Brazil,BRA,BRL,22.9,4.75705,4.81390777898067,4.103942652329748,12095.2691606987,-13.729,-17.307,-10.706,51.991,37.554,5.613,-8.908000000000001,0.714,74.685,40.83,2023
Canada,CAN,CAD,7.05,1.31625,5.35612535612536,1.2634408602150544,57290.5573021277,-4.0120000000000005,-7.993,-0.6479999999999999,69.111,53.047,1.6809999999999998,-12.299,-3.035,68.182,35.587,2023
Switzerland,CHE,CHF,6.7,0.86685,7.72913422160697,1.2007168458781363,74493.6329552239,38.515,32.77,43.369,144.035,120.854,39.574,20.385,33.101,130.858,86.117,2023
Chile,CHL,CLP,3900.0,839.505,4.64559472546322,698.9247311827958,19038.089706,-16.746,-20.199,-13.828,46.677,32.744,-0.4599999999999999,-14.146,-5.077,64.64,32.732,2023
China,CHN,CNY,25.0,7.14355,3.49966053292831,4.48028673835126,19011.2644512,-37.282,-39.883,-35.084,10.496,0.0,-25.007,-35.318,-28.485,24.039,0.0,2023
Colombia,COL,COP,18900.0,3882.915,4.86747714024129,3387.0967741935497,8408.11311592381,-12.769,-16.387,-9.712,53.682,39.084,8.161,-6.710000000000001,3.145,78.9,44.229,2023
Costa Rica,CRI,CRC,2950.0,544.875,5.4140857994953,528.6738351254484,16208.5480946237,-2.973,-6.998,0.427,70.941,54.703,17.121,1.018,11.688,93.719,56.176,2023
Czech Republic,CZE,CZK,105.0,21.6516,4.84952613201796,18.81720430107528,33310.1726468571,-13.091,-16.695999999999998,-10.045,53.116,38.571,-0.8500000000000001,-14.482,-5.449,63.995000000000005,32.212,2023
Denmark,DNK,DKK,38.2,6.7593,5.65147278564349,6.845878136200724,70423.6338141361,1.281,-2.92,4.83,78.43599999999999,61.486,3.247,-10.948,-1.542,70.772,37.675,2023
Egypt,EGY,EGP,81.0,30.925,2.61924009700889,14.51612903225805,5214.87559333333,-53.06,-55.007,-51.415,-17.302,-25.157,-41.142,-49.234,-43.872,-2.647,-21.515,2023
Euro area,EUZ,EUR,5.28,0.90699,5.82145337875831,0.9462365591397848,41587.8892102108,4.327,0.0,7.983,83.80300000000001,66.34299999999999,15.939999999999998,0.0,10.563,91.767,54.602,2023
Britain,GBR,GBP,4.19,0.77721,5.39107834433422,0.75089605734767,49229.2370405728,-3.386,-7.393,0.0,70.214,54.04600000000001,4.864,-9.554,0.0,73.446,39.832,2023
Guatemala,GTM,GTQ,29.0,7.8689,3.68539440074216,5.197132616487452,7599.78336413793,-33.954,-36.693,-31.639,16.36,5.307,-17.874000000000002,-29.166,-21.684,35.837,9.511,2023
Hong Kong,HKG,HKD,23.0,7.7987,2.94920948363189,4.121863799283158,91201.4676626087,-47.147,-49.339,-45.295,-6.884,-15.729,-49.151,-56.142,-51.50900000000001,-15.895,-32.195,2023
Honduras,HND,HNL,102.0,24.62,4.1429731925264,18.279569892473116,4127.16149470588,-25.753,-28.833,-23.151,30.807,18.382,-6.542000000000001,-19.392,-10.877,54.58,24.622,2023
Hungary,HUN,HUF,1400.0,351.0725,3.98778030178952,250.89605734767045,27181.0119461143,-28.534,-31.499,-26.03,25.908,13.948,-16.833000000000002,-28.267,-20.69,37.559,10.9,2023
Indonesia,IDN,IDR,38000.0,15080.0,2.51989389920424,6810.035842293896,10464.8394722684,-54.841,-56.714,-53.258,-20.439,-27.996,-44.404,-52.048,-46.982,-8.043,-25.865,2023
India,IND,INR,209.0,82.2488,2.54107050801957,37.45519713261649,5077.12807722488,-54.461000000000006,-56.35,-52.865,-19.77,-27.391,-42.870000000000005,-50.725,-45.52,-5.507,-23.82,2023
Israel,ISR,ILS,17.0,3.66365,4.6401812400202,3.0465949820788545,60615.0443647059,-16.843,-20.292,-13.929,46.506,32.589,-12.775,-24.767,-16.82,44.272,16.311,2023
Jordan,JOR,JOD,2.5,0.70895,3.52634177304464,0.4480286738351249,6831.730152,-36.804,-39.425,-34.589,11.338,0.762,-21.207,-32.04,-24.862,30.325000000000003,5.067,2023
Japan,JPN,JPY,450.0,142.08,3.16722972972973,80.64516129032259,55447.209336,-43.24,-45.594,-41.251,0.0,-9.499,-39.541,-47.853,-42.345,0.0,-19.38,2023
South Korea,KOR,KRW,5200.0,1274.65,4.07955124936257,931.899641577061,44893.2524528077,-26.89,-29.922,-24.328,28.805,16.57,-19.582,-30.639,-23.312,33.012,7.233,2023
Kuwait,KWT,KWD,1.4,0.3071,4.55877564311299,0.2508960573476701,45916.7079857143,-18.302,-21.69,-15.439,43.936,30.263,-10.419,-22.736,-14.574000000000002,48.167,19.452,2023
Lebanon,LBN,LBP,430000.0,85500.0,5.02923976608187,77060.93189964157,,-9.87,-13.608999999999998,-6.712,58.79,43.707,,,,,,2023
Sri Lanka,LKA,LKR,1820.0,327.5,5.55725190839695,326.1648745519715,3305.80379472528,-0.408,-4.537999999999999,3.082,75.461,58.794,25.727,8.441,19.895,107.954,67.652,2023
Moldova,MDA,MDL,63.0,17.665,3.56637418624399,11.290322580645176,9605.26895714286,-36.086,-38.737,-33.847,12.602,1.906,-21.08,-31.931,-24.741,30.534,5.236,2023
Mexico,MEX,MXN,89.0,16.7025,5.32854363119294,15.94982078853048,14208.8701813483,-4.506,-8.466999999999999,-1.16,68.24,52.259,16.058,0.102,10.675,91.962,54.759,2023
Malaysia,MYS,MYR,13.15,4.509,2.91638944333555,2.3566308243727594,23279.8966357414,-47.735,-49.903,-45.903,-7.920000000000001,-16.667,-38.39,-46.861,-41.248000000000005,1.903,-17.846,2023
Nicaragua,NIC,NIO,159.0,36.55,4.35020519835841,28.49462365591395,2986.06860113208,-22.039,-25.273,-19.307,37.35,24.304,-1.469,-15.015999999999998,-6.039,62.971,31.386,2023
Norway,NOR,NOK,70.0,10.1165,6.9193891167894,12.544802867383508,83105.8306791429,24.003,18.86,28.349000000000004,118.468,97.716,21.974,5.204000000000001,16.317,101.747,62.647,2023
New Zealand,NZL,NZD,8.1,1.60681288663935,5.041035,1.4516129032258058,51221.0726666667,-9.659,-13.406,-6.493,59.162000000000006,44.044,-2.538,-15.938,-7.058000000000001,61.204,29.962,2023
Oman,OMN,OMR,1.42,0.38505,3.68783274899364,0.2544802867383515,35426.2922112676,-33.910000000000004,-36.651,-31.594,16.436999999999998,5.377,-25.11,-35.407,-28.584,23.869,-0.1379999999999999,2023
Pakistan,PAK,PKR,985.0,286.25,3.4410480349345,176.52329749103956,1662.8530577665,-38.332,-40.89,-36.171,8.645,-1.675,-21.693,-32.459,-25.325,29.521,4.419,2023
Peru,PER,PEN,14.9,3.60375,4.13458203260493,2.6702508960573508,10534.437809396,-25.904,-28.977000000000004,-23.307,30.543,18.142,-8.801,-21.34,-13.031,50.845,21.61,2023
Philippines,PHL,PHP,155.0,54.925,2.82203004096495,27.777777777777757,7106.592636,-49.426,-51.524,-47.654,-10.899,-19.363,-37.005,-45.666,-39.927,4.195,-15.999,2023
Poland,POL,PLN,19.9,3.9946,4.98172532919441,3.566308243727597,22842.8869386935,-10.722,-14.425,-7.593,57.29,42.349,5.393,-9.097,0.505,74.322,40.537,2023
Qatar,QAT,QAR,14.0,3.64,3.84615384615385,2.508960573476705,116894.70855,-31.073,-33.931,-28.657,21.436,9.901,-37.998,-46.523,-40.874,2.552,-17.323,2023
Romania,ROU,RON,14.5,4.4761,3.23942717991108,2.5985663082437247,28490.2200744828,-41.946,-44.354,-39.911,2.28,-7.436,-32.729,-41.978,-35.849,11.268,-10.296,2023
Saudi Arabia,SAU,SAR,19.0,3.7516,5.06450581085404,3.4050179211469564,37944.9679831579,-9.238,-13.003,-6.058,59.90299999999999,44.714,2.027,-12.0,-2.705,68.754,36.049,2023
Singapore,SGP,SGD,6.45,1.3278,4.85765928603705,1.1559139784946229,105469.555925581,-12.945,-16.556,-9.894,53.372,38.804,-19.36,-30.447000000000003,-23.101,33.379,7.529,2023
Sweden,SWE,SEK,60.27,10.5075,5.73590292648109,10.801075268817216,52546.0630423096,2.794,-1.47,6.396,81.10199999999999,63.899,10.452,-4.734,5.329,82.69,47.284,2023
Thailand,THA,THB,128.0,34.22875,3.73954643391886,22.93906810035845,10810.3927289063,-32.983000000000004,-35.763,-30.635,18.07,6.855,-17.593,-28.923,-21.415,36.302,9.886,2023
Turkey,TUR,TRY,95.0,26.92675,3.52809009627972,17.025089605734756,10339.4033204211,-36.773,-39.395,-34.557,11.394,0.812,-22.126,-32.833,-25.738,28.805,3.842,2023
Taiwan,TWN,TWD,75.0,31.4265,2.38652092978855,13.44086021505374,72314.7500568,-57.231,-59.005,-55.732000000000006,-24.65,-31.807,-56.636,-62.598,-58.647000000000006,-28.275,-42.176,2023
Ukraine,UKR,UAH,105.0,36.93145,2.84310526664943,18.81720430107528,7875.52096628572,-49.048,-51.162,-47.263,-10.234,-18.761,-36.705,-45.407,-39.641,4.691,-15.598999999999998,2023
Uruguay,URY,UYU,259.0,37.765,6.85820203892493,46.415770609319,17505.6952482625,22.907,17.809,27.214,116.536,95.968,47.71,27.402,40.859,144.315,96.965,2023
United States,USA,USD,5.58,1.0,5.58,1.0,77191.871,0.0,-4.148000000000001,3.504,76.179,59.444,0.0,-13.749,-4.638,65.401,33.346,2023
Vietnam,VNM,VND,74000.0,23687.5,3.12401055408971,13261.648745519711,7239.23314364919,-44.014,-46.336,-42.052,-1.365,-10.734,-30.296,-39.88,-33.529,15.291,-7.053,2023
South Africa,ZAF,ZAR,49.9,17.78375,2.80593238209039,8.9426523297491,12230.6883871744,-49.714000000000006,-51.8,-47.952,-11.407,-19.823,-38.469,-46.929,-41.323,1.773,-17.951,2023
United Arab Emirates,ARE,AED,18.0,3.673,4.90062619112442,3.1634446397188043,60261.7455688889,-13.873,-19.128,-16.877,53.614,38.901,-8.398,-23.498,-19.674,51.804,22.176,2024
Argentina,ARG,ARS,6100.0,931.9742,6.54524556581073,1072.0562390158177,3844.99965298852,15.031,8.012,11.018,105.166,85.515,47.014,22.78,28.917,143.634,96.082,2024
Australia,AUS,AUD,7.75,1.53139356814701,5.06075000000001,1.3620386643233735,72261.5881458065,-11.059,-16.486,-14.161,58.633,43.44,-8.665000000000001,-23.721,-19.908,51.362,21.819,2024
Azerbaijan,AZE,AZN,6.15,1.7,3.61764705882353,1.0808435852372584,11836.3361495935,-36.421,-40.3,-38.639,13.398,2.537,-21.0,-34.022000000000006,-30.725,30.92,5.367999999999999,2024
Bahrain,BHR,BHD,1.7,0.377,4.50928381962865,0.2987697715289984,35567.7950470588,-20.751,-25.586,-23.515,41.347,27.809,-9.031,-24.026,-20.229,50.755,21.331,2024
Brazil,BRA,BRL,23.9,5.65275,4.22803060457299,4.200351493848852,12654.2343129707,-25.694,-30.228,-28.286,32.531,19.837,-7.933,-23.109,-19.266,52.576,22.797,2024
Canada,CAN,CAD,7.62,1.38145,5.5159433928119,1.3391915641476273,53976.2427834646,-3.059,-8.974,-6.44,72.902,56.341,5.0680000000000005,-12.251,-7.866,74.11999999999999,40.136,2024
Switzerland,CHE,CHF,7.1,0.88025,8.06589037205339,1.2478031634446392,72303.1794140845,41.756,33.106,36.811,152.832,128.616,45.553,21.56,27.636,141.21300000000002,94.134,2024
Chile,CHL,CLP,4290.0,944.85,4.5404032386093,753.954305799648,18729.4250041096,-20.204,-25.073,-22.987,42.323,28.691,-3.1690000000000005,-19.13,-15.088,60.47,29.15,2024
China,CHN,CNY,25.5,7.2276,3.52814212186618,4.481546572934974,19780.7296113726,-37.994,-41.777,-40.157,10.593,0.0,-25.024,-37.383,-34.254,24.251,0.0,2024
Colombia,COL,COP,19900.0,4058.99,4.90269746907482,3497.363796133568,8621.58445550754,-13.837,-19.094,-16.842,53.679,38.96,8.272,-9.576,-5.056,79.43,44.409,2024
Costa Rica,CRI,CRC,2950.0,524.47,5.62472591377963,518.4534270650269,17197.1713958441,-1.147,-7.179,-4.595,76.312,59.425,20.583,0.7060000000000001,5.74,99.832,60.83,2024
Czech Republic,CZE,CZK,109.0,23.53295,4.63180349254981,19.15641476274166,35458.2192655963,-18.597,-23.564,-21.437,45.188,31.282,-6.526999999999999,-21.935,-18.033,54.906,24.672,2024
Denmark,DNK,DKK,39.0,6.8959,5.65553444800534,6.854130052724081,68654.2925769231,-0.606,-6.671,-4.073,77.277,60.298,3.138,-13.863,-9.558,70.922,37.562,2024
Egypt,EGY,EGP,120.0,48.6,2.46913580246914,21.089630931458736,4557.87279125,-56.606,-59.254,-58.119,-22.603,-30.016,-44.681,-53.8,-51.491,-8.325000000000001,-26.218000000000004,2024
Euro area,EUZ,EUR,5.6,0.92413,6.0597534978845,0.9841827768014064,42098.2713161267,6.497999999999999,0.0,2.783,89.948,71.755,19.737,0.0,4.997999999999999,98.431,59.702,2024
Britain,GBR,GBP,4.59,0.77854,5.89565083361163,0.806678383128295,48950.5121568628,3.614,-2.708,0.0,84.804,67.104,14.038,-4.760000000000001,0.0,88.985,52.1,2024
Guatemala,GTM,GTQ,31.0,7.7458,4.00216891734876,5.448154657293501,7719.10594419355,-29.663,-33.955,-32.117000000000004,25.451,13.436,-11.334,-25.95,-22.249,46.938,18.259,2024
Hong Kong,HKG,HKD,23.0,7.812,2.9441884280594,4.042179261862922,96906.2190526087,-48.257,-51.414,-50.062,-7.712,-16.551,-50.377,-58.556,-56.485,-17.763,-33.814,2024
Honduras,HND,HNL,102.0,24.79555,4.11364135903418,17.926186291739885,4570.51369803922,-27.704,-32.115,-30.226,28.946,16.595,-7.842,-23.033,-19.186,52.72599999999999,22.918,2024
Hungary,HUN,HUF,1420.0,364.17615,3.89921196102491,249.56063268892825,31323.2759461056,-31.473000000000003,-35.654,-33.863,22.224,10.517,-20.252,-33.397,-30.069000000000003,32.16,6.366,2024
Indonesia,IDN,IDR,40000.0,16260.0,2.460024600246,7029.876977152891,10712.3053600718,-56.766000000000005,-59.404,-58.274,-22.888,-30.274,-46.069,-54.959,-52.708,-10.624,-28.068,2024
India,IND,INR,230.0,83.72875,2.74696564800024,40.42179261862919,5121.72958169565,-51.723,-54.669,-53.407,-13.894,-22.141,-38.58,-48.705,-46.141,1.786,-18.08,2024
Israel,ISR,ILS,17.0,3.76125,4.51977401129944,2.9876977152899853,64098.73764,-20.566000000000003,-25.413000000000004,-23.337,41.676,28.106,-16.470000000000002,-30.239,-26.753,38.427,11.409,2024
Jordan,JOR,JOD,2.5,0.709,3.52609308885755,0.4393673110720567,7257.567688,-38.03,-41.811,-40.192,10.528,-0.058,-21.754,-34.652,-31.386,29.67,4.362,2024
Japan,JPN,JPY,480.0,150.46,3.19021666888209,84.35852372583467,56300.5762693959,-43.933,-47.354,-45.889,0.0,-9.578,-39.658,-49.605,-47.086,0.0,-19.518,2024
South Korea,KOR,KRW,5500.0,1376.75,3.99491556201198,966.6080843585224,44834.7272542836,-29.791,-34.075,-32.24,25.224000000000004,13.23,-21.736,-34.637,-31.37,29.7,4.386,2024
Kuwait,KWT,KWD,1.4,0.30555,4.58190148911798,0.2460456942003512,40745.3137214286,-19.474,-24.388,-22.283,43.624,29.867,-9.077,-24.065,-20.27,50.678,21.27,2024
Lebanon,LBN,LBP,460000.0,89550.0,5.13679508654383,80843.58523725835,,-9.722,-15.231,-12.871,61.017,45.595,,,,,,2024
Moldova,MDA,MDL,63.0,17.63,3.57345433919456,11.072056239015833,11182.412401746,-37.198,-41.03,-39.388,12.013,1.284,-21.787,-34.68,-31.415,29.615,4.3180000000000005,2024
Mexico,MEX,MXN,95.0,18.6305,5.09916534714581,16.695957820738137,14509.9514266316,-10.384,-15.852,-13.51,59.838,44.528,10.327,-7.858999999999999,-3.253,82.837,47.151,2024
Malaysia,MYS,MYR,13.15,4.5945,2.86211774948308,2.3110720562390177,24806.2975125475,-49.699,-52.768,-51.454,-10.285,-18.877,-40.194,-50.053,-47.556,-0.889,-20.233,2024
Nicaragua,NIC,NIO,159.0,36.6243,4.34137990350669,27.943760984182784,3398.50577213837,-23.702,-28.357,-26.363,36.084,23.05,-2.332,-18.431,-14.354,61.858,30.267,2024
Norway,NOR,NOK,74.0,10.9345,6.76757053363208,13.00527240773286,71264.9923002703,18.938,11.681,14.789,112.135,91.817,22.49,2.299,7.412000000000001,102.992,63.373000000000005,2024
New Zealand,NZL,NZD,8.4,1.68364340432696,4.98918000000001,1.4762741652021083,52405.3667154762,-12.317,-17.666999999999998,-15.375,56.38999999999999,41.411,-4.511,-20.252,-16.266,58.245000000000005,27.36,2024
Oman,OMN,OMR,1.53,0.385,3.97402597402597,0.2688927943760981,30920.1219738562,-30.158,-34.419,-32.594,24.569,12.638,-18.615,-32.029999999999994,-28.633,34.873,8.549,2024
Pakistan,PAK,PKR,1065.0,278.75,3.82062780269058,187.17047451669583,1939.76461264789,-32.854,-36.951,-35.196,19.761,8.290000000000001,-13.596,-27.839,-24.232,43.19,15.243,2024
Peru,PER,PEN,16.9,3.7181,4.54533229337565,2.970123022847101,9998.62960946746,-20.117,-24.991,-22.904,42.477,28.831,-0.104,-16.570999999999998,-12.401,65.55,33.238,2024
Philippines,PHL,PHP,167.0,58.3755,2.86078920094903,29.349736379613372,7330.90468742515,-49.723,-52.790000000000006,-51.476,-10.326,-18.915000000000003,-36.534,-46.996,-44.347,5.177,-15.351,2024
Poland,POL,PLN,20.9,3.96845,5.26653983293225,3.673110720562388,25157.4480133971,-7.442,-13.089999999999998,-10.671,65.084,49.272,9.919,-8.200000000000001,-3.612,82.16,46.607,2024
Qatar,QAT,QAR,14.0,3.641,3.84509750068662,2.460456942003512,116423.169253571,-32.424,-36.547,-34.781,20.528,8.984,-38.416,-48.567,-45.997,2.0580000000000003,-17.861,2024
Romania,ROU,RON,16.25,4.60025,3.5324167164828,2.855887521968365,29119.5599827692,-37.919,-41.707,-40.084,10.727,0.121,-27.232,-39.227,-36.189,20.593,-2.944,2024
Saudi Arabia,SAU,SAR,19.0,3.7519,5.06410085556651,3.339191564147625,36531.71184,-11.0,-16.431,-14.104,58.738,43.534,1.846,-14.942,-10.69,68.782,35.84,2024
Singapore,SGP,SGD,6.65,1.3376,4.97159090909091,1.1687170474516697,97353.2158601504,-12.626,-17.957,-15.674,55.839000000000006,40.912,-16.306,-30.102,-26.608,38.7,11.629,2024
Sweden,SWE,SEK,60.0,10.7176,5.59826826901545,10.544815465729345,56573.2311711667,-1.612,-7.616,-5.044,75.482,58.675,5.803,-11.637,-7.221,75.33800000000001,41.117,2024
Thailand,THA,THB,135.0,35.645,3.78734745406088,23.72583479789105,10762.5461938519,-33.439,-37.5,-35.76,18.718,7.346999999999999,-16.983999999999998,-30.669,-27.203,37.575,10.724,2024
Turkey,TUR,TRY,155.0,33.1104,4.68130859186238,27.24077328646751,11181.4153657419,-17.727,-22.748,-20.597,46.74,32.684999999999995,2.461,-14.429,-10.152,69.8,36.659000000000006,2024
Taiwan,TWN,TWD,75.0,32.87,2.28171585031944,13.181019332161684,76690.0930441334,-59.9,-62.346,-61.298,-28.478,-35.328,-59.338,-66.03999999999999,-64.34299999999999,-32.613,-45.766,2024
Ukraine,UKR,UAH,118.0,41.05,2.87454323995128,20.738137082601057,9433.69451271186,-49.481,-52.563,-51.243,-9.895,-18.525,-36.699,-47.133,-44.491,4.904,-15.570999999999998,2024
Uruguay,URY,UYU,285.0,40.3,7.07196029776675,50.08787346221441,16785.5923177544,24.288,16.704,19.952,121.676,100.444,51.822,26.796,33.133,151.602,102.495,2024
United States,USA,USD,5.69,1.0,5.69,1.0,81632.253,0.0,-6.101999999999999,-3.488,78.358,61.275,0.0,-16.483999999999998,-12.31,65.72200000000001,33.377,2024
Venezuela,VEN,VES,181.6,36.56705,4.96621958839994,31.915641476274168,,-12.72,-18.046,-15.765,55.67,40.760000000000005,,,,,,2024
Vietnam,VNM,VND,76000.0,25247.5,3.01019902960689,13356.7662565905,7630.02120080632,-47.097,-50.325,-48.942,-5.643,-14.68,-33.29,-44.286,-41.502,10.553,-11.024,2024
South Africa,ZAF,ZAR,51.9,18.19125,2.85301999587714,9.121265377855892,12419.7605603083,-49.859,-52.919,-51.608,-10.57,-19.135,-37.824000000000005,-48.073,-45.477,3.04,-17.071,2024
UAE,ARE,AED,9.0,3.6725,2.45064669843431,3.488372093023256,,-5.013999999999999,-31.606,-28.769,4.6080000000000005,93.167,,,,,,2005
Argentina,ARG,ARS,4.75,2.897,1.6396272005523,1.8410852713178345,6893.05226526316,-36.449,-54.24,-52.342,-30.011,29.24,-5.701,-43.966,-36.825,4.952999999999999,22.325,2005
Australia,AUS,AUD,3.25,1.3015,2.49711870918171,1.2596899224806186,35427.0921784615,-3.212,-30.309,-27.418,6.5920000000000005,96.83,2.781,-38.926,-31.143,14.393,33.327,2005
Brazil,BRA,BRL,5.9,2.4648,2.39370334307043,2.286821705426355,4796.86106440678,-7.221,-33.195,-30.424,2.178,88.679,41.807,-15.736,-4.997,57.828,83.952,2005
Canada,CAN,CAD,3.28,1.2494,2.62526012485993,1.271317829457363,32936.9132012195,1.754,-26.733,-23.693,12.062,106.931,10.805,-34.158,-25.767,23.323,43.736,2005
Switzerland,CHE,CHF,6.3,1.2475,5.0501002004008,2.4418604651162785,27893.3538476191,95.74,40.941,46.788,115.56900000000002,298.063,124.733,33.539,50.558,150.122,191.522,2005
Chile,CHL,CLP,1500.0,592.45,2.53185922862689,581.3953488372098,6483.14630576,-1.866,-29.339,-26.408,8.075000000000001,99.568,46.45,-12.977,-1.887,62.995000000000005,89.974,2005
China,CHN,CNY,10.5,8.2764,1.26866753661012,4.069767441860464,3050.07968571429,-50.827,-64.593,-63.124,-45.846,0.0,-22.911,-54.19199999999999,-48.355,-14.201,0.0,2005
Colombia,COL,COP,6500.0,2327.7,2.79245607251794,2519.379844961244,2949.47711829231,8.235000000000001,-22.067,-18.833,19.199,120.109,69.932,0.976,13.845,89.131,120.436,2005
Costa Rica,CRI,CRC,1130.0,475.3,2.3774458236903,437.9844961240309,,-7.851,-33.649,-30.896,1.484,87.397,,,,,,2005
Czech Republic,CZE,CZK,56.42,24.5409,2.29901918837532,21.868217054263525,13810.94824743,-10.891,-35.838,-33.176,-1.864,81.215,20.606,-28.334,-19.201,34.231,56.449000000000005,2005
Denmark,DNK,DKK,27.75,6.0647,4.57565914224941,10.755813953488373,25940.5004778378,77.351,27.700000000000003,32.998,95.317,260.667,107.996,23.594,39.345,131.495,169.811,2005
Egypt,EGY,EGP,9.0,5.8,1.55172413793103,3.4883720930232456,2110.8313,-39.856,-56.694,-54.897,-33.763,22.311,-4.390000000000001,-43.187,-35.947,6.412,24.025,2005
Euro area,EUZ,EUR,2.92,0.814929509,3.58313199823029,1.1317829457364337,23018.7639044067,38.881,0.0,4.149,52.95,182.433,68.28999999999999,0.0,12.744,87.303,118.305,2005
Britain,GBR,GBP,1.88,0.546448087,3.44040000271792,0.7286821705426365,30277.0342021277,33.349000000000004,-3.983,0.0,46.857,171.182,49.267,-11.304,0.0,66.131,93.628,2005
Hong Kong,HKG,HKD,12.0,7.7807,1.54227768709756,4.6511627906976685,41652.91707,-40.222,-56.957,-55.172,-34.166000000000004,21.567,-40.228,-64.483,-59.956,-33.475,-22.464,2005
Hungary,HUN,HUF,530.0,203.643,2.6025937547571,205.42635658914733,10157.3756193962,0.876,-27.365,-24.352,11.094,105.144,43.175,-14.924,-4.081,59.35,85.726,2005
Indonesia,IDN,IDR,14600.0,9545.0,1.5295966474594,5658.91472868216,2021.45367326712,-40.713,-57.311,-55.54,-34.708,20.567,-5.627,-43.923,-36.776,5.035,22.42,2005
Japan,JPN,JPY,250.0,106.715,2.34268846928735,96.8992248062014,42771.6932544,-9.198,-34.619,-31.907000000000004,0.0,84.65700000000001,-10.151,-46.61,-39.806,0.0,16.552,2005
South Korea,KOR,KRW,2500.0,1005.5,2.48632521133764,968.9922480620144,19497.925173072,-3.631,-30.61,-27.732,6.131,95.979,21.646,-27.716,-18.505,35.389,57.798,2005
Sri Lanka,LKA,LKR,175.0,99.945,1.75096302966632,67.82945736434121,,-32.133,-51.133,-49.106,-25.258000000000003,38.016,,,,,,2005
Mexico,MEX,MXN,28.0,10.8675,2.57648953301127,10.852713178294564,8118.20846571429,-0.136,-28.094,-25.111,9.98,103.086,45.695,-13.425999999999998,-2.393,62.156,88.995,2005
